// Tested on Google Compute Engine Skylake Xeon

		12	1.67395, 1.66042, 1.64719, 1.6347, 1.64067, 1.83045, 1.6402, 1.65751, 1.65318, 1.62088, 1.63867, 1.63644, 1.6243, 1.69405, 1.65452, 1.64116, 1.65687, 1.65017, 1.65155, 1.62292, 1.65375, 1.63173, 1.64843, 1.65768, 1.63763, 1.64059, 1.63554, 1.63918, 1.63535, 1.67588, 1.64491, 1.63184, 1.65579, 1.62326, 1.6284, 1.634, 1.63189, 1.62157, 1.62796, 1.61627, 1.62999, 1.63837, 1.63915, 1.61085, 1.64183, 1.61955, 1.62603, 1.63433, 1.63371, 1.66558, 1.6419, 1.63191, 1.64098, 1.63896, 1.63996, 1.62659, 1.64067, 1.63576, 1.63, 1.64046, 1.62871, 1.63169, 1.67677, 1.62907, 1.6426, 1.70932, 1.6427, 1.66788, 1.64582, 1.64253, 1.6342, 1.65276, 1.63058, 1.63037, 1.65657, 1.63004, 1.6406, 1.63892, 1.64424, 1.63195, 1.67022, 1.64138, 1.63617, 1.65809, 1.63706, 1.6263, 1.64135, 1.62905, 1.64125, 1.65212, 1.64072, 1.63071, 1.62908, 1.64231, 1.62462, 1.63623, 1.63808, 1.63328, 1.63597, 1.65103
		16	2.41343, 2.39287, 2.40557, 2.40816, 2.40718, 2.39778, 2.39372, 2.40562, 2.40292, 2.39405, 2.40594, 2.38982, 2.42132, 2.41149, 2.40865, 2.40182, 2.39404, 2.40163, 2.39877, 2.39675, 2.41454, 2.46569, 2.40555, 2.40314, 2.39263, 2.40313, 2.39858, 2.40436, 2.42254, 2.40846, 2.40618, 2.39977, 2.4047, 2.40321, 2.40555, 2.40529, 2.41306, 2.40557, 2.40751, 2.39154, 2.40609, 2.40282, 2.39668, 2.40282, 2.38843, 2.40873, 2.41476, 2.458, 2.41851, 2.39981, 2.40279, 2.40846, 2.48341, 2.51286, 2.54443, 2.52895, 2.40197, 2.39988, 2.40333, 2.40133, 2.39489, 2.40085, 2.4104, 2.40642, 2.40427, 2.40181, 2.4011, 2.39418, 2.40439, 2.40619, 2.40084, 2.40438, 2.39751, 2.40327, 2.43844, 2.39436, 2.4015, 2.39799, 2.41216, 2.41492, 2.43093, 2.40428, 2.40187, 2.38847, 2.40608, 2.39028, 2.41098, 2.4245, 2.39779, 2.40438, 2.39715, 2.40957, 2.40746, 2.40234, 2.53694, 2.418, 2.4056, 2.49458, 2.42807, 2.42609
		24	1.801, 1.78825, 1.80674, 1.90058, 1.9467, 1.81397, 1.80499, 1.8014, 1.83084, 1.79445, 1.81055, 1.79891, 1.80435, 1.78824, 2.28241, 1.9244, 1.81551, 1.79498, 1.79486, 1.80346, 1.79907, 1.80192, 1.81758, 1.79955, 1.89562, 1.79825, 1.78877, 1.80425, 1.79546, 1.8017, 1.79272, 1.83506, 1.78595, 1.7979, 1.80071, 1.87937, 1.80535, 1.79464, 1.80082, 1.7918, 2.06541, 1.81888, 1.80476, 1.79429, 1.79864, 1.81154, 1.8668, 1.79707, 1.79405, 1.8056, 1.79758, 1.79876, 1.79705, 1.80519, 1.79254, 1.79645, 1.87318, 1.81029, 1.7918, 1.81364, 1.79909, 1.8046, 1.80662, 1.7999, 1.80132, 1.79257, 1.80129, 1.87658, 1.81161, 1.77953, 1.79079, 1.79625, 1.79565, 1.83159, 1.82347, 1.79776, 1.79063, 1.78644, 1.89674, 1.83877, 1.78706, 1.79863, 1.78262, 1.79342, 1.7822, 1.79719, 1.78258, 1.79263, 1.78074, 1.88089, 1.78343, 1.77627, 1.79646, 1.78015, 1.78641, 1.78725, 1.81875, 1.79139, 1.79571, 1.86131

	avx2	4	4.61641, 4.57047, 4.56295, 4.57005, 4.55085, 4.5526, 4.56313, 4.58765, 4.5563, 4.60225, 4.55804, 4.57713, 4.56231, 4.57322, 4.5544, 4.55252, 4.56436, 4.54784, 4.54768, 4.55471, 4.60398, 4.56512, 4.54856, 4.58578, 4.55551, 4.57517, 4.54204, 4.54834, 4.57177, 4.55782, 4.5474, 4.54722, 4.5559, 4.57543, 4.55047, 4.57807, 4.55558, 4.59732, 4.56436, 4.55083, 4.54371, 4.56349, 4.57073, 4.56296, 4.55646, 4.55569, 4.78577, 4.75659, 4.60507, 4.57446, 4.58585, 4.5945, 4.56142, 4.58378, 4.56147, 4.57749, 4.54871, 4.63188, 4.58411, 4.56939, 4.55328, 4.6126, 4.56265, 4.55739, 4.56835, 4.56167, 4.53871, 4.54908, 4.56983, 4.56389, 4.54839, 4.71009, 4.59262, 4.55411, 4.54912, 4.59979, 4.56212, 4.56797, 4.55329, 4.55209, 4.55852, 4.57056, 4.57141, 4.56313, 4.55902, 4.59292, 4.56703, 4.56178, 4.56624, 4.73431, 4.60287, 4.57357, 4.67893, 4.65238, 4.59759, 4.56749, 4.56516, 4.56277, 4.60383, 4.55816
		6	3.8365, 3.82453, 3.86126, 3.8369, 3.82522, 3.81875, 3.86692, 3.80851, 3.83303, 3.85295, 3.8109, 3.82274, 3.824, 3.83093, 3.81183, 3.8813, 3.80374, 3.80841, 3.81045, 3.82496, 3.81436, 3.81151, 3.83189, 3.86002, 3.82948, 3.84315, 3.82542, 3.81091, 3.8564, 3.83501, 3.83157, 3.837, 3.83806, 3.80394, 3.84552, 3.82036, 3.80562, 3.81293, 3.80282, 3.80501, 3.83905, 3.84277, 3.79607, 3.81856, 3.80337, 3.81479, 3.82113, 3.80897, 3.83164, 3.80543, 3.80442, 3.80226, 3.80328, 3.82834, 3.80014, 3.80721, 3.85298, 3.80625, 3.80238, 3.80754, 3.87808, 3.8356, 3.84016, 3.82855, 3.85174, 3.90986, 3.8557, 3.81415, 3.79856, 3.80031, 3.81551, 3.81738, 3.83533, 3.82892, 3.81512, 3.8012, 3.7901, 3.81035, 3.81846, 3.80005, 3.81312, 3.83942, 3.81787, 3.80636, 3.80887, 3.80564, 3.87878, 3.84951, 3.82356, 3.80323, 3.80511, 3.99484, 3.83066, 3.84582, 3.80673, 3.81503, 3.80731, 3.84353, 3.81882, 4.01368
		8	2.30356, 2.28441, 2.30519, 2.28558, 2.29708, 2.29107, 2.3189, 2.29808, 2.28281, 2.29773, 2.28002, 2.29809, 2.27687, 2.28343, 2.29657, 2.28347, 2.28864, 2.32549, 2.30514, 2.28652, 2.27093, 2.28386, 2.29186, 2.31677, 2.28099, 2.30165, 2.29347, 2.27329, 2.31528, 2.27733, 2.30292, 2.2934, 2.30652, 2.28141, 2.27427, 2.29594, 2.27602, 2.28969, 2.27619, 2.30734, 2.31229, 2.28444, 2.30599, 2.29411, 2.31963, 2.29924, 2.28106, 2.27944, 2.28481, 2.29106, 2.30914, 2.27784, 2.29856, 2.27882, 2.28748, 2.27685, 2.29824, 2.28343, 2.28429, 2.29703, 2.27547, 2.28846, 2.27523, 2.29284, 2.28086, 2.30524, 2.30352, 2.28793, 2.30897, 2.28743, 2.31217, 2.2919, 2.32948, 2.28365, 2.29996, 2.28214, 2.28234, 2.27813, 2.31006, 2.29189, 2.2861, 2.27555, 2.29641, 2.28897, 2.29763, 2.28606, 2.27781, 2.30148, 2.27084, 2.30083, 2.28093, 2.28509, 2.3163, 2.28303, 2.28966, 2.29106, 2.29058, 2.29792, 2.29717, 2.31214
		12	2.03702, 1.97343, 1.98469, 2.01566, 1.98279, 1.9865, 2.00503, 1.97204, 1.99618, 1.9617, 1.95979, 1.96097, 2.01287, 2.0175, 1.98675, 1.97623, 1.97847, 1.98731, 1.98591, 1.97318, 1.98683, 1.98418, 1.98798, 2.01772, 1.98096, 1.9804, 1.99068, 1.98562, 1.98688, 1.97685, 2.01318, 1.97606, 1.98006, 2.01753, 1.97727, 1.99293, 1.98557, 1.98803, 1.98434, 1.97656, 1.98958, 1.99064, 1.98963, 2.28165, 2.0208, 1.96529, 2.01748, 1.96945, 1.97387, 1.98655, 1.98657, 1.97527, 1.98445, 2.03245, 1.98531, 1.97884, 1.98728, 1.98055, 1.98565, 1.98469, 1.9864, 1.98947, 1.99942, 2.12586, 1.99742, 1.97895, 1.98776, 1.97477, 1.98094, 1.98938, 1.98696, 1.97927, 1.99583, 2.04065, 2.01856, 1.97321, 2.03694, 1.98841, 2.05422, 1.98115, 1.99051, 1.9824, 1.98602, 2.0576, 1.99073, 2.00263, 1.98714, 2.00039, 1.98409, 1.99871, 1.99035, 1.98909, 1.98165, 2.06123, 1.98874, 2.06909, 2.01823, 1.98868, 1.97822, 1.99878
		16	2.79203, 2.75212, 2.91126, 2.81023, 2.77193, 2.77367, 2.77363, 2.79522, 2.75745, 2.7676, 2.76386, 2.75458, 2.79426, 2.76714, 2.77484, 2.75301, 2.77585, 2.75598, 2.80517, 2.84699, 2.78331, 2.76588, 2.78124, 2.76838, 2.74837, 2.80802, 2.77995, 2.88513, 2.76223, 2.79242, 2.77305, 2.74339, 2.77053, 2.85044, 2.93787, 2.81627, 2.78087, 2.81147, 2.78339, 2.77684, 2.77992, 2.76608, 2.8145, 2.78925, 2.74963, 2.75761, 2.76739, 2.76163, 2.77128, 2.77316, 2.76525, 2.75921, 2.75145, 2.78584, 2.77068, 2.75826, 2.77058, 2.77932, 2.76978, 2.75864, 2.76177, 2.74295, 2.75911, 2.75939, 2.77359, 2.73299, 2.76293, 2.75631, 2.76823, 2.7571, 2.77569, 2.75539, 2.77235, 2.76693, 2.74272, 2.75723, 2.78553, 2.76442, 2.7655, 2.76669, 2.75814, 2.78524, 2.78351, 2.76505, 2.74674, 2.76534, 2.75355, 2.75238, 2.75023, 2.75981, 2.75604, 2.75795, 2.74894, 2.78538, 2.73531, 2.76341, 2.76498, 2.75491, 2.7544, 2.78618
		24	2.52484, 2.5066, 2.50541, 2.52517, 2.53982, 2.5044, 2.53671, 2.52388, 2.50509, 2.52272, 2.51978, 2.5462, 2.52522, 2.51908, 2.51393, 2.49914, 2.52281, 2.55695, 2.56989, 2.50963, 2.534, 2.50738, 2.51117, 2.53356, 2.53255, 2.54154, 2.51287, 2.52153, 2.52967, 2.52234, 2.53476, 2.51095, 2.51676, 2.52141, 2.50691, 2.52051, 2.51514, 2.5202, 2.52361, 2.51964, 2.57572, 2.53681, 2.5215, 2.51713, 2.50733, 2.60391, 2.63458, 2.62461, 2.53684, 2.52893, 2.54455, 2.54483, 2.61182, 2.52283, 2.52802, 2.50893, 2.53601, 2.58835, 2.50981, 2.52426, 2.51959, 2.5297, 2.52302, 2.52537, 2.50676, 2.51612, 2.51327, 2.52282, 2.50824, 2.50784, 2.56843, 2.53922, 2.53186, 2.51625, 2.50694, 2.51851, 2.52044, 2.51666, 2.55441, 2.54328, 2.53105, 2.51997, 2.53237, 2.53594, 2.53265, 2.52968, 2.53434, 2.54654, 2.53443, 2.52107, 2.54145, 2.55361, 2.51977, 2.5613, 2.51011, 2.52852, 2.51126, 2.52566, 2.53983, 2.52715
